year,ccode,corruption_percentile,ROL_percentile,ROL_estimate,voiceaccount_sources
2017,KHM,9.047618866,13.33333302,-1.07539475,11
2017,CMR,10.95238113,14.28571415,-1.052671194,15
2017,CAN,95.7142868,96.19047546,1.762530088,12
2017,CYM,66.19047546,75.7142868,0.744137228,1
2017,CAF,11.4285717,2.380952358,-1.761831522,10
2017,TCD,4.761904716,8.571428299,-1.321412563,12
2017,CHL,81.42857361,80.47618866,0.979842782,14
2017,CHN,46.19047546,45.23809433,-0.256216943,12
2017,COL,42.38095093,39.52381134,-0.366342157,15
2017,COM,26.19047546,11.90476227,-1.107463121,9
2017,COD,5.238095284,3.809523821,-1.71502316,13
2017,COG,7.619047642,10.47619057,-1.161364198,11
2017,COK,,,,
2017,CRI,64.2857132,66.66666412,0.428042173,13
2017,CIV,36.66666794,29.04761887,-0.650523126,14
2017,HRV,56.66666794,61.42856979,0.308140725,14
2017,CUB,62.38095093,34.76190567,-0.451012492,8
2017,CYP,76.19047546,78.09523773,0.854259431,9
2017,CZE,69.04762268,82.85713959,1.087796569,13
2017,DNK,99.04762268,97.61904907,1.803556561,11
2017,DJI,28.5714283,17.61904716,-0.93407172,7
2017,DMA,71.90476227,74.2857132,0.66044718,3
2017,DOM,23.33333397,37.61904907,-0.43001011,14
2017,ECU,30.95238113,25.7142849,-0.718148053,14
2017,EGY,39.04761887,35.23809433,-0.4497509,15
2017,SLV,37.1428566,20.47619057,-0.872741163,14
2017,GNQ,0.952380955,8.095237732,-1.370825529,7
2017,ERI,10.47619057,4.761904716,-1.598842502,9
2017,EST,86.66666412,85.7142868,1.247594357,11
2017,SWZ,54.2857132,44.76190567,-0.276079923,9
2017,ETH,33.33333206,33.33333206,-0.471185684,13
2017,FJI,72.38095093,51.90476227,-0.081602976,6
2017,FIN,98.57142639,100,2.023436785,11
2017,FRA,87.14286041,88.57142639,1.39693749,12
2017,GUF,80.95237732,85.23809814,1.160632372,1
2017,GAB,19.52380943,25.23809433,-0.72467494,11
2017,GMB,29.52380943,34.2857132,-0.455021232,10
2017,GEO,76.66666412,60,0.262213171,12
2017,DEU,94.76190186,91.42857361,1.573621154,12
2017,GHA,46.66666794,57.61904907,0.108088382,15
2017,GRC,53.33333206,55.23809433,0.049084142,11
2017,GRL,83.33333588,94.76190186,1.688615322,1
2017,GRD,65.7142868,67.61904907,0.461015522,4
2017,GUM,86.19047546,86.66666412,1.294769168,
2017,GTM,22.8571434,12.85714245,-1.076287866,14
2017,GIN,14.28571415,9.047618866,-1.254833937,13
2017,GNB,1.90476191,6.190476418,-1.471865296,8
2017,GUY,37.61904907,43.80952454,-0.298891038,8
2017,HTI,10,12.38095284,-1.09687674,11
2017,HND,25.23809433,13.80952358,-1.062726617,14
2017,HKG,91.90476227,93.80952454,1.679865718,9
2017,HUN,57.61904907,69.04762268,0.535368443,13
2017,ISL,94.2857132,90.95237732,1.57001698,9
2017,IND,45.7142868,52.8571434,-0.029448533,13
2017,IDN,45.23809433,40,-0.350048095,13
2017,IRN,20.47619057,26.66666603,-0.701115072,10
2017,IRQ,6.190476418,2.857142925,-1.753336906,10
2017,IRL,91.42857361,88.09523773,1.379863262,9
2017,ISR,78.57142639,80.95237732,0.989848971,9
2017,ITA,60.47618866,62.38095093,0.319811523,12
2017,JAM,47.61904907,50,-0.133667439,10
2017,JPN,90,89.04762268,1.529440165,11
2017,JEY,82.38095093,94.76190186,1.688615322,1
2017,JOR,61.90476227,59.52381134,0.236002967,13
2017,KAZ,20,32.8571434,-0.487215579,14
2017,KEN,15.23809528,37.1428566,-0.430152923,15
2017,KIR,63.80952454,71.42857361,0.600542307,1
2017,PRK,4.285714149,3.333333254,-1.723759651,7
2017,KOR,64.76190186,84.76190186,1.130141139,13
2017,XKX,38.09523773,36.66666794,-0.435205966,7
2017,KWT,43.33333206,56.66666794,0.078640938,8
2017,KGZ,12.85714245,17.1428566,-0.947567046,12
2017,LAO,15.71428585,18.5714283,-0.90471828,8
2017,LVA,66.66666412,78.57142639,0.900340319,10
2017,LBN,14.76190472,21.90476227,-0.808564723,12
2017,LSO,55.23809433,43.33333206,-0.299606234,11
2017,LBR,27.61904716,16.19047546,-0.97061491,15
2017,LBY,3.333333254,4.285714149,-1.681530714,9
2017,LIE,97.14286041,92.38095093,1.633870602,3
2017,LTU,67.61904907,80,0.961101294,10
2017,LUX,96.19047546,95.23809814,1.69941771,8
2017,MAC,70.95237732,77.61904907,0.814666867,1
2017,MDG,13.33333302,20,-0.878510773,15
2017,MWI,28.09523773,39.04761887,-0.394216031,14
2017,MYS,55.7142868,63.80952454,0.386965662,13
2017,MDV,22.38095284,30,-0.63834554,4
2017,MLI,29.04761887,22.8571434,-0.793805599,14
2017,MLT,74.76190186,84.2857132,1.110819697,7
2017,MHL,77.61904907,60.95238113,0.28780067,1
2017,MTQ,86.19047546,77.14286041,0.814451456,
2017,MRT,24.2857151,30.47619057,-0.619425774,11
2017,MUS,60,74.76190186,0.668395758,12
2017,MEX,16.19047546,30.95238113,-0.585919917,16
2017,FSM,77.61904907,55.7142868,0.055400982,1
2017,MDA,21.4285717,35.7142868,-0.435822159,12
2017,MCO,93.80952454,90.47618866,1.534928083,1
2017,MNG,40.95238113,41.90476227,-0.316355377,13
2017,MNE,53.80952454,51.42856979,-0.109790176,9
2017,MAR,49.04761887,44.2857132,-0.278771549,14
2017,MOZ,19.04761887,15.23809528,-1.008332849,16
2017,MMR,32.38095093,16.66666603,-0.959706306,11
2017,NAM,62.8571434,60.47618866,0.276348203,13
2017,NRU,68.57142639,52.38095093,-0.063968852,1
2017,NPL,23.80952454,27.1428566,-0.694215536,12
2017,NLD,92.38095093,95.7142868,1.758017182,11
2017,ANT,,,,
2017,NZL,100,98.57142639,1.883379459,12
2017,NIC,18.09523773,28.5714283,-0.662410617,15
2017,NER,27.1428566,26.19047546,-0.70625025,13
2017,NGA,12.38095284,19.04761887,-0.889033139,15
2017,NIU,,,,
2017,MKD,43.80952454,42.38095093,-0.308716685,10
2017,NOR,99.52381134,99.52381134,1.980092645,11
2017,OMN,61.42856979,64.76190186,0.405473083,7
2017,PAK,21.90476227,23.80952454,-0.733362675,12
2017,PLW,68.57142639,79.52381134,0.955453455,1
2017,PAN,31.4285717,53.33333206,0.007294163,12
2017,PNG,17.1428566,21.4285717,-0.820549846,8
2017,PRY,24.76190567,28.09523773,-0.669473231,13
2017,PER,35.23809433,31.90476227,-0.52357316,15
2017,PHL,38.57143021,32.38095093,-0.499839574,13
2017,POL,74.2857132,64.2857132,0.399381787,13
2017,PRT,79.52381134,83.33333588,1.102251887,12
2017,PRI,59.04761887,70.95237732,0.593187332,2
2017,QAT,73.80952454,75.23809814,0.695322931,10
2017,REU,70,82.38095093,1.054610372,
2017,ROU,51.42856979,67.14286041,0.435917228,14
2017,RUS,16.66666603,20.95238113,-0.845057905,13
2017,RWA,71.42857361,58.09523773,0.116847567,12
2017,WSM,72.85713959,79.04762268,0.938193321,2
2017,SMR,86.19047546,90.47618866,1.534928083,1
2017,STP,59.52381134,24.76190567,-0.726939261,8
2017,SAU,63.33333206,56.19047546,0.075813301,11
2017,SEN,52.8571434,48.57143021,-0.169250667,15
2017,SRB,41.90476227,47.61904907,-0.179856867,12
2017,SYC,80,59.04761887,0.169449851,8
2017,SLE,32.8571434,22.38095284,-0.807308137,14
2017,SGP,97.61904907,96.66666412,1.784070969,11
2017,SVK,58.57143021,68.57142639,0.512414992,12
2017,SVN,78.09523773,81.42857361,0.991815984,12
2017,SLB,58.09523773,47.1428566,-0.190316245,2
2017,SOM,0.476190478,0,-2.263080597,11
2017,ZAF,52.38095093,49.04761887,-0.15508239,16
2017,SSD,0,1.428571463,-1.97194159,10
2017,ESP,67.14286041,81.90476227,1.023507476,12
2017,LKA,39.52381134,54.2857132,0.026702216,13
2017,KNA,65.23809814,68.09523773,0.496008605,3
2017,LCA,70.47618866,71.90476227,0.606637657,3
2017,VCT,75.23809814,66.19047546,0.425320804,3
2017,SDN,2.857142925,11.4285717,-1.125489712,12
2017,SUR,48.57143021,48.09523773,-0.173062906,6
2017,SWE,98.09523773,98.09523773,1.817896962,12
2017,CHE,96.66666412,99.04762268,1.888404846,9
2017,SYR,2.380952358,0.952380955,-2.096120119,6
2017,TWN,80.47618866,83.80952454,1.104358196,10
2017,TJK,8.095237732,7.619047642,-1.376902461,10
2017,TZA,40,33.80952454,-0.469080985,15
2017,THA,41.42856979,53.80952454,0.013658274,12
2017,TLS,34.76190567,10,-1.176247716,5
2017,TGO,25.7142849,24.2857151,-0.732762277,12
2017,TON,50,61.90476227,0.309286714,3
2017,TTO,42.8571434,50.47618866,-0.132191524,8
2017,TUN,50.95238113,57.1428566,0.093355641,15
2017,TUR,48.09523773,41.42856979,-0.318338752,12
2017,TKM,7.142857075,5.714285851,-1.479838133,7
2017,TUV,57.1428566,73.80952454,0.63725251,1
2017,UGA,13.80952358,40.95238113,-0.319819033,15
2017,UKR,20.95238113,23.33333397,-0.754658937,13
2017,ARE,81.90476227,76.19047546,0.767983139,9
2017,GBR,95.23809814,92.85713959,1.644319415,13
2017,USA,88.57142639,91.90476227,1.60738492,13
2017,URY,88.09523773,70,0.556687534,13
2017,UZB,11.90476227,10.95238113,-1.134913325,9
2017,VUT,56.19047546,69.52381134,0.544383764,3
2017,VEN,6.666666508,0.476190478,-2.258755684,16
2017,VNM,30.47619057,54.76190567,0.040491838,12
2017,VIR,70,70.47618866,0.5742926,
2017,PSE,54.76190567,36.19047546,-0.435592055,5
2017,YEM,1.428571463,1.90476191,-1.765303373,10
2017,ZMB,34.2857132,40.47618866,-0.33975932,14
2017,ZWE,9.523809433,7.142857075,-1.396203876,15
2018,AFG,4.761904716,4.285714149,-1.688586712,10
2018,ALB,33.33333206,37.1428566,-0.414187849,12
2018,DZA,28.5714283,21.90476227,-0.807303429,12
2018,ASM,93.33333588,87.14286041,1.296713471,
2018,AND,86.19047546,90.95237732,1.536625862,2
2018,AGO,10.95238113,16.66666603,-1.000932217,12
2018,AIA,86.19047546,50.47618866,-0.142761186,
2018,ATG,61.90476227,64.2857132,0.376565635,2
2018,ARG,53.80952454,46.66666794,-0.219662562,15
2018,ARM,40,48.09523773,-0.19733353,11
2018,ABW,87.14286041,86.19047546,1.259411931,1
2018,AUS,92.38095093,92.85713959,1.67455554,12
2018,AUT,90.95237732,98.57142639,1.853449583,11
2018,AZE,21.4285717,28.5714283,-0.619775176,12
2018,BHS,82.38095093,56.19047546,0.069533847,4
2018,BHR,50,65.23809814,0.383981407,6
2018,BGD,17.1428566,27.61904716,-0.649730861,12
2018,BRB,88.57142639,62.8571434,0.363926589,4
2018,BLR,50.95238113,19.04761887,-0.892303824,10
2018,BEL,89.52381134,87.61904907,1.33861649,11
2018,BLZ,50.47618866,20,-0.842277706,5
2018,BEN,41.42856979,26.19047546,-0.691577911,13
2018,BMU,86.19047546,77.14286041,0.816888571,
2018,BTN,91.42857361,70,0.548555255,5
2018,BOL,27.61904716,9.523809433,-1.211845517,13
2018,BIH,30.95238113,45.23809433,-0.225131854,12
2018,BWA,76.19047546,64.76190186,0.383702308,14
2018,BRA,38.09523773,42.8571434,-0.302387714,16
2018,BRN,78.57142639,72.38095093,0.59877342,6
2018,BGR,49.04761887,50.95238113,-0.105625674,14
2018,BFA,52.8571434,34.76190567,-0.458880723,14
2018,BDI,5.238095284,5.714285851,-1.513906837,11
2018,CPV,78.09523773,66.19047546,0.39301616,9
2018,KHM,8.571428299,11.4285717,-1.134575367,11
2018,CMR,11.4285717,12.38095284,-1.102895379,15
2018,CAN,93.80952454,94.76190186,1.715095401,12
2018,CYM,66.19047546,75.7142868,0.739916861,1
2018,CAF,10.47619057,3.333333254,-1.716630101,10
2018,TCD,7.142857075,7.142857075,-1.331208229,12
2018,CHL,80.95237732,79.04762268,0.939828157,14
2018,CHN,45.23809433,48.57143021,-0.186719537,12
2018,COL,43.33333206,39.04761887,-0.38366577,15
2018,COM,21.90476227,10,-1.142884612,9
2018,COD,3.809523821,2.380952358,-1.803210378,13
2018,COG,8.095237732,11.90476227,-1.134261727,11
2018,COK,,,,1
2018,CRI,67.14286041,68.09523773,0.467701107,13
2018,CIV,34.2857132,30.47619057,-0.602161288,14
2018,HRV,57.1428566,61.90476227,0.30137977,14
2018,CUB,59.04761887,34.2857132,-0.464358032,8
2018,CYP,72.38095093,75.23809814,0.721238017,9
2018,CZE,68.57142639,81.90476227,1.019899011,13
2018,DNK,99.52381134,96.66666412,1.773296595,11
2018,DJI,26.19047546,17.1428566,-0.950232685,8
2018,DMA,69.52381134,73.80952454,0.704500496,2
2018,DOM,22.38095284,40.47618866,-0.365889728,14
2018,ECU,29.52380943,27.1428566,-0.663210571,14
2018,EGY,34.76190567,43.33333206,-0.302149117,15
2018,SLV,32.38095093,17.61904716,-0.930241406,14
2018,GNQ,2.857142925,6.666666508,-1.424320102,8
2018,ERI,9.047618866,5.238095284,-1.620147109,9
2018,EST,90,85.7142868,1.203603506,11
2018,SWZ,46.66666794,44.2857132,-0.276786596,10
2018,ETH,36.66666794,35.7142868,-0.445004612,13
2018,FJI,75.7142868,58.57143021,0.176778913,6
2018,FIN,100,100,2.034647465,11
2018,FRA,87.61904907,88.09523773,1.396100879,12
2018,GUF,80.47618866,84.76190186,1.17256248,1
2018,GAB,20.95238113,24.2857151,-0.720236599,12
2018,GMB,37.1428566,35.23809433,-0.455911905,11
2018,GEO,76.66666412,60.95238113,0.270468593,12
2018,DEU,95.7142868,91.42857361,1.591349125,12
2018,GHA,51.42856979,55.23809433,0.051578201,15
2018,GRC,54.76190567,57.1428566,0.112756364,11
2018,GRL,83.33333588,94.2857132,1.701723337,1
2018,GRD,65.23809814,60.47618866,0.249573827,3
2018,GUM,86.19047546,87.14286041,1.296713471,1
2018,GTM,22.8571434,13.80952358,-1.075466394,14
2018,GIN,13.33333302,9.047618866,-1.230892658,13
2018,GNB,2.380952358,8.571428299,-1.26575613,9
2018,GUY,45.7142868,39.52381134,-0.383601844,7
2018,HTI,9.523809433,14.76190472,-1.061642289,10
2018,HND,29.04761887,15.23809528,-1.0571872,14
2018,HKG,91.90476227,95.23809814,1.72961247,9
2018,HUN,58.09523773,70.47618866,0.554466903,13
2018,ISL,94.2857132,93.33333588,1.679163933,9
2018,IND,47.61904907,53.33333206,-0.000957083,13
2018,IDN,44.2857132,41.90476227,-0.313785791,13
2018,IRN,15.71428585,25.23809433,-0.712358296,11
2018,IRQ,5.714285851,2.857142925,-1.800899744,10
2018,IRL,90.47618866,88.57142639,1.412387013,9
2018,ISR,77.61904907,79.52381134,0.960281312,9
2018,ITA,60.95238113,60,0.240896881,12
2018,JAM,47.1428566,47.1428566,-0.217798144,10
2018,JPN,89.04762268,89.52381134,1.494167566,11
2018,JEY,81.90476227,94.2857132,1.701723337,1
2018,JOR,58.57143021,59.52381134,0.231556088,13
2018,KAZ,37.61904907,33.33333206,-0.503434122,14
2018,KEN,20.47619057,36.66666794,-0.4276537,15
2018,KIR,64.76190186,71.90476227,0.576801479,1
2018,PRK,1.90476191,4.761904716,-1.64309454,7
2018,KOR,70.95237732,85.23809814,1.199627161,13
2018,XKX,33.80952454,38.57143021,-0.383673996,7
2018,KWT,43.80952454,59.04761887,0.185752928,8
2018,KGZ,16.19047546,18.09523773,-0.928147078,12
2018,LAO,15.23809528,19.52380943,-0.863172948,8
2018,LVA,62.38095093,78.09523773,0.923249125,10
2018,LBN,11.90476227,22.8571434,-0.782223165,12
2018,LSO,51.90476227,40,-0.366134912,11
2018,LBR,18.5714283,16.19047546,-1.001456499,15
2018,LBY,3.333333254,3.809523821,-1.690319538,9
2018,LIE,96.19047546,92.38095093,1.634831667,3
2018,LTU,66.66666412,78.57142639,0.923340857,10
2018,LUX,97.14286041,96.19047546,1.768349648,8
2018,MAC,74.76190186,80,0.971920669,1
2018,MDG,14.76190472,20.47619057,-0.836624086,14
2018,MWI,24.76190567,37.61904907,-0.405376077,14
2018,MYS,62.8571434,69.52381134,0.529128134,11
2018,MDV,18.09523773,32.38095093,-0.55726546,4
2018,MLI,26.66666603,21.4285717,-0.815356374,14
2018,MLT,70,81.42857361,1.019527435,7
2018,MHL,64.76190186,58.09523773,0.163996771,1
2018,MTQ,86.19047546,77.14286041,0.816888571,
2018,MRT,23.33333397,25.7142849,-0.707490385,11
2018,MUS,60,74.76190186,0.709945679,12
2018,MEX,16.66666603,28.09523773,-0.641823947,16
2018,FSM,74.2857132,54.76190567,0.035041142,1
2018,MDA,25.7142849,36.19047546,-0.433740765,12
2018,MCO,93.33333588,90.95237732,1.536625862,1
2018,MNG,39.52381134,43.80952454,-0.278373808,13
2018,MNE,56.19047546,54.2857132,0.00317245,9
2018,MAR,44.76190567,44.76190567,-0.248697802,14
2018,MOZ,23.80952454,14.28571415,-1.067342639,14
2018,MMR,30,15.71428585,-1.043103933,11
2018,NAM,63.33333206,62.38095093,0.329466939,13
2018,NRU,68.09523773,51.90476227,-0.062070485,2
2018,NPL,27.1428566,33.80952454,-0.491404861,12
2018,NLD,95.23809814,95.7142868,1.744731426,11
2018,ANT,,,,
2018,NZL,99.04762268,98.09523773,1.83372128,12
2018,NIC,14.28571415,13.33333302,-1.078683734,14
2018,NER,31.90476227,29.52380943,-0.605169058,13
2018,NGA,12.38095284,18.5714283,-0.917747617,15
2018,NIU,,,,1
2018,MKD,40.95238113,42.38095093,-0.307711989,10
2018,NOR,97.61904907,99.52381134,1.922187686,11
2018,OMN,60.47618866,67.14286041,0.436154455,7
2018,PAK,24.2857151,26.66666603,-0.68372798,12
2018,PLW,68.09523773,80.95237732,1.001824379,1
2018,PAN,30.47619057,50,-0.159152254,12
2018,PNG,20,23.33333397,-0.764962137,9
2018,PRY,19.04761887,30,-0.602721274,13
2018,PER,31.4285717,31.4285717,-0.566928744,15
2018,PHL,32.8571434,31.90476227,-0.564711273,13
2018,POL,73.33333588,63.80952454,0.376462787,13
2018,PRT,79.04762268,84.2857132,1.107582092,12
2018,PRI,56.66666794,70.95237732,0.556203604,1
2018,QAT,75.23809814,74.2857132,0.704719603,10
2018,REU,71.90476227,83.33333588,1.056800961,
2018,ROU,48.09523773,63.33333206,0.367517263,14
2018,RUS,19.52380943,20.95238113,-0.832453251,13
2018,RWA,69.04762268,56.66666794,0.109598584,12
2018,WSM,73.80952454,77.61904907,0.912800968,3
2018,SMR,86.19047546,90.95237732,1.536625862,1
2018,STP,59.52381134,24.76190567,-0.713534415,8
2018,SAU,63.80952454,57.61904907,0.117317118,11
2018,SEN,55.23809433,45.7142868,-0.223899484,15
2018,SRB,40.47618866,49.04761887,-0.170304462,12
2018,SYC,80,61.42856979,0.281118184,8
2018,SLE,35.7142868,22.38095284,-0.796907842,14
2018,SGP,98.57142639,97.61904907,1.802677035,11
2018,SVK,61.42856979,68.57142639,0.472636402,12
2018,SVN,79.52381134,82.38095093,1.024187922,12
2018,SLB,55.7142868,47.61904907,-0.20193398,3
2018,SOM,0,0,-2.298715591,11
2018,ZAF,52.38095093,46.19047546,-0.221448287,16
2018,SSD,0.476190478,1.428571463,-1.986111164,10
2018,ESP,72.85713959,80.47618866,0.978212118,12
2018,LKA,42.38095093,53.80952454,-0.00040862,12
2018,KNA,65.7142868,69.04762268,0.519412875,2
2018,LCA,70.47618866,73.33333588,0.631884336,2
2018,VCT,77.14286041,67.61904907,0.444380105,2
2018,SDN,6.190476418,10.47619057,-1.138877034,12
2018,SUR,46.19047546,51.42856979,-0.088033684,6
2018,SWE,98.09523773,97.14286041,1.783937216,12
2018,CHE,96.66666412,99.04762268,1.887877226,9
2018,SYR,1.428571463,0.952380955,-2.054050684,6
2018,TWN,81.42857361,83.80952454,1.07638669,10
2018,TJK,6.666666508,7.619047642,-1.303210497,10
2018,TZA,38.57143021,30.95238113,-0.572451293,15
2018,THA,39.04761887,52.8571434,-0.004077561,12
2018,TLS,36.19047546,10.95238113,-1.138637781,6
2018,TGO,25.23809433,29.04761887,-0.619138241,12
2018,TON,54.2857132,66.66666412,0.426162243,4
2018,TTO,41.90476227,49.52381134,-0.169320345,9
2018,TUN,53.33333206,55.7142868,0.053447079,15
2018,TUR,42.8571434,38.09523773,-0.390645027,12
2018,TKM,7.619047642,6.190476418,-1.464165211,7
2018,TUV,57.61904907,72.85713959,0.61495012,1
2018,UGA,13.80952358,41.42856979,-0.321435153,15
2018,UKR,17.61904716,23.80952454,-0.759869158,13
2018,ARE,82.85713959,76.19047546,0.77433306,9
2018,GBR,94.76190186,91.90476227,1.60294652,13
2018,USA,88.09523773,89.04762268,1.475686669,13
2018,URY,86.66666412,71.42857361,0.570794284,13
2018,UZB,12.85714245,12.85714245,-1.098129988,9
2018,VUT,49.52381134,65.7142868,0.391720504,3
2018,VEN,4.285714149,0.476190478,-2.265742064,15
2018,VNM,35.23809433,52.38095093,-0.035344757,12
2018,VIR,71.90476227,83.33333588,1.056800961,
2018,PSE,48.57143021,32.8571434,-0.503634155,5
2018,YEM,0.952380955,1.90476191,-1.80685091,9
2018,ZMB,28.09523773,40.95238113,-0.35820049,14
2018,ZWE,10,8.095237732,-1.292463303,15
2019,AFG,5.714285851,4.285714149,-1.741318822,10
2019,ALB,32.38095093,37.61904907,-0.425378829,11
2019,DZA,28.09523773,20.47619057,-0.86179626,10
2019,ASM,94.2857132,87.14286041,1.268459797,1
2019,AND,87.14286041,90.95237732,1.510484815,2
2019,AGO,13.80952358,15.23809528,-1.025190949,13
2019,AIA,87.14286041,60.95238113,0.300358981,
2019,ATG,61.90476227,62.38095093,0.363741606,2
2019,ARG,52.8571434,37.1428566,-0.427303702,14
2019,ARM,48.09523773,48.57143021,-0.177528098,10
2019,ABW,83.80952454,85.7142868,1.227761626,1
2019,AUS,94.76190186,93.33333588,1.694471836,11
2019,AUT,90.47618866,98.57142639,1.862250328,10
2019,AZE,22.8571434,28.09523773,-0.610212207,11
2019,BHS,82.38095093,54.2857132,0.046137974,4
2019,BHR,53.80952454,67.14286041,0.464157701,6
2019,BGD,16.19047546,27.1428566,-0.644387662,11
2019,BRB,83.33333588,61.42856979,0.324169725,4
2019,BLR,56.19047546,20.95238113,-0.858075738,10
2019,BEL,89.52381134,87.61904907,1.33622694,10
2019,BLZ,49.04761887,21.4285717,-0.855515778,5
2019,BEN,41.90476227,26.19047546,-0.677024126,12
2019,BMU,87.14286041,77.14286041,0.784409344,
2019,BTN,91.42857361,71.90476227,0.584862649,5
2019,BOL,25.7142849,10,-1.18922472,13
2019,BIH,29.04761887,46.19047546,-0.225027755,11
2019,BWA,74.2857132,64.76190186,0.434365034,13
2019,BRA,40,46.66666794,-0.224174306,15
2019,BRN,77.61904907,72.38095093,0.587054789,5
2019,BGR,49.52381134,52.38095093,-0.036942877,13
2019,BFA,48.57143021,35.23809433,-0.465154022,14
2019,BDI,4.761904716,5.714285851,-1.453600526,10
2019,CPV,79.04762268,65.7142868,0.452138633,8
2019,KHM,9.523809433,17.61904716,-0.954869926,10
2019,CMR,10.95238113,11.4285717,-1.143522501,14
2019,CAN,92.85713959,94.76190186,1.719728947,11
2019,CYM,66.19047546,75.7142868,0.733900785,1
2019,CAF,10.47619057,3.333333254,-1.764458179,10
2019,TCD,6.190476418,6.666666508,-1.314158916,11
2019,CHL,80.47618866,79.52381134,0.92345041,13
2019,CHN,43.80952454,44.76190567,-0.262363702,11
2019,COL,46.19047546,40,-0.391018122,14
2019,COM,14.28571415,10.95238113,-1.156975269,9
2019,COD,3.333333254,1.90476191,-1.814208746,12
2019,COG,5.238095284,12.38095284,-1.110405087,11
2019,COK,,,,1
2019,CRI,71.90476227,70,0.529437542,12
2019,CIV,31.90476227,27.61904716,-0.610560477,14
2019,HRV,58.09523773,61.90476227,0.348271519,13
2019,CUB,57.1428566,42.38095093,-0.341410756,8
2019,CYP,70.95237732,75.23809814,0.727045774,8
2019,CZE,69.04762268,81.90476227,1.017312288,12
2019,DNK,99.52381134,97.14286041,1.833646059,9
2019,DJI,20.47619057,18.09523773,-0.946248353,8
2019,DMA,67.61904907,74.76190186,0.717998266,2
2019,DOM,23.33333397,43.33333206,-0.321246088,13
2019,ECU,34.76190567,31.90476227,-0.542889178,13
2019,EGY,28.5714283,42.8571434,-0.333438784,12
2019,SLV,33.80952454,19.52380943,-0.865680158,13
2019,GNQ,2.857142925,8.095237732,-1.286557078,8
2019,ERI,7.142857075,5.238095284,-1.631714582,9
2019,EST,90.95237732,86.19047546,1.243151188,10
2019,SWZ,42.8571434,34.2857132,-0.479818255,9
2019,ETH,38.09523773,33.80952454,-0.484146088,13
2019,FJI,74.76190186,64.2857132,0.422631532,6
2019,FIN,98.57142639,100,2.012981415,10
2019,FRA,88.57142639,88.57142639,1.371217132,11
2019,GUF,79.52381134,84.2857132,1.13052702,1
2019,GAB,20,24.2857151,-0.75519371,12
2019,GMB,39.52381134,39.52381134,-0.407074153,11
2019,GEO,76.19047546,59.52381134,0.248666972,11
2019,DEU,95.23809814,92.38095093,1.581253052,11
2019,GHA,52.38095093,53.33333206,0.015498661,14
2019,GRC,56.66666794,57.61904907,0.157741681,10
2019,GRL,82.85713959,94.2857132,1.710528135,1
2019,GRD,63.33333206,58.09523773,0.187111259,3
2019,GUM,87.14286041,87.14286041,1.268459797,1
2019,GTM,19.04761887,12.85714245,-1.100035071,13
2019,GIN,18.5714283,9.047618866,-1.238390446,12
2019,GNB,4.285714149,7.619047642,-1.303054333,9
2019,GUY,50.47618866,36.66666794,-0.445426762,7
2019,HTI,8.571428299,16.66666603,-0.975454748,9
2019,HND,21.4285717,14.76190472,-1.04142189,13
2019,HKG,91.90476227,91.42857361,1.565521359,9
2019,HUN,57.61904907,68.57142639,0.498275101,12
2019,ISL,92.38095093,95.23809814,1.72634089,7
2019,IND,44.76190567,51.42856979,-0.06662368,12
2019,IDN,35.23809433,40.95238113,-0.346690059,12
2019,IRN,13.33333302,23.80952454,-0.770798504,10
2019,IRQ,8.095237732,2.857142925,-1.771152735,10
2019,IRL,90,88.09523773,1.347805619,8
2019,ISR,78.09523773,81.42857361,1.01208365,8
2019,ITA,61.42856979,60.47618866,0.273004681,11
2019,JAM,51.90476227,43.80952454,-0.310624003,10
2019,JPN,89.04762268,89.52381134,1.497002721,10
2019,JEY,80.95237732,94.2857132,1.710528135,1
2019,JOR,58.57143021,56.66666794,0.132585108,12
2019,KAZ,45.23809433,32.8571434,-0.509888172,13
2019,KEN,24.2857151,35.7142868,-0.464465976,14
2019,KIR,64.76190186,78.09523773,0.817287028,2
2019,PRK,1.90476191,4.761904716,-1.661251783,7
2019,KOR,75.23809814,84.76190186,1.156710029,12
2019,XKX,33.33333206,39.04761887,-0.409505546,7
2019,KWT,50,58.57143021,0.192158148,7
2019,KGZ,17.1428566,19.04761887,-0.913639009,11
2019,LAO,12.85714245,17.1428566,-0.968699157,7
2019,LVA,66.66666412,80,0.979363859,9
2019,LBN,11.90476227,21.90476227,-0.852389216,11
2019,LSO,51.42856979,38.09523773,-0.424627781,10
2019,LBR,17.61904716,16.19047546,-1.005297542,14
2019,LBY,2.380952358,3.809523821,-1.762513995,9
2019,LIE,96.19047546,92.85713959,1.636691809,3
2019,LTU,73.80952454,80.47618866,0.986618876,9
2019,LUX,97.61904907,96.19047546,1.750148296,7
2019,MAC,72.85713959,78.57142639,0.882088602,1
2019,MDG,14.76190472,15.71428585,-1.013272643,13
2019,MWI,25.23809433,41.90476227,-0.343976617,13
2019,MYS,60.95238113,67.61904907,0.491362244,11
2019,MDV,46.66666794,38.57143021,-0.411952257,4
2019,MLI,26.66666603,20,-0.864916384,13
2019,MLT,60.47618866,79.04762268,0.921010733,6
2019,MHL,64.76190186,66.66666412,0.458869159,2
2019,MTQ,87.14286041,70.47618866,0.542384148,
2019,MRT,21.90476227,28.5714283,-0.60823971,10
